Primary ID,Address,Common Nam,Latin Name,DBH,Longitude,Latitude
"158970",4727 WOODWAY PL,Callery pear,Pyrus calleryana,"13",-80.910417504895193,35.262810039098788
"158936",8715 FIELDCROFT DR,Callery pear,Pyrus calleryana,"9",-80.813345741828542,35.033888186539713
"158922",4934 QUAIL CANYON DR,Callery pear,Pyrus calleryana,"1",-80.831050723164367,35.109055995927903
"158917",5028 ROSEMEDE DR,Callery pear,Pyrus calleryana,"8",-80.721603573012004,35.194766523820853
"158912",9521 BENTON PL,Callery pear,Pyrus calleryana,"1",-80.819227538077840,35.035950465873604
"158895",9613 VINCA CR,Callery pear,Pyrus calleryana,"10",-80.727632921363238,35.300470686136862
"158871",7314 HERONWOOD LN,Callery pear,Pyrus calleryana,"8",-80.707064971170766,35.223229091829644
"158855",3301 STOCKTIE RD,Callery pear,Pyrus calleryana,"16",-80.827740298769854,35.131101255534666
"158827",3231 PLANTATION RD,Callery pear,Pyrus calleryana,"14",-80.743946140596918,35.091529494308055
"158826",3208 PLANTATION RD,Callery pear,Pyrus calleryana,"17",-80.742107146172486,35.091762093142592
"158824",3313 PLANTATION RD,Callery pear,Pyrus calleryana,"10",-80.743965868544919,35.091698439945226
"158823",9444 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"9",-80.768372944677139,35.080481224195793
"158817",11011 THORNHILL CLUB DR,Callery pear,Pyrus calleryana,"15",-80.825983216898706,35.058934458265703
"158816",2420 HIGH RIDGE RD,Callery pear,Pyrus calleryana,"12",-80.749741567362989,35.082389196016052
"158798",8520 TAMARRON DR,Callery pear,Pyrus calleryana,"14",-80.815390729620489,35.030526482473803
"158792",9507 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"9",-80.767162135517538,35.079306332097723
"158775",9401 THATCHER CT,Callery pear,Pyrus calleryana,"2",-80.826841304752278,35.024577065537855
"158763",1148 ROBINHOOD CR,Callery pear,Pyrus calleryana,"12",-80.714652983196217,35.200294549859613
"158724",1517 WHISNANT ST,Callery pear,Pyrus calleryana,"7",-80.845115078369744,35.246725638659413
"158694",6211 UPAS LN,Callery pear,Pyrus calleryana,"16",-80.704972733469702,35.215896885533660
"158689",6300 OLD POST RD,Callery pear,Pyrus calleryana,"13",-80.757139269335141,35.178845175714656
"158687",8218 IVY HOLLOW DR,Callery pear,Pyrus calleryana,"13",-80.708890327774654,35.214388879809299
"158670",4327 ASHERTON DR,Callery pear,Pyrus calleryana,"1",-80.839262247202186,35.101148654854029
"158646",2722 PLANTATION RD,Callery pear,Pyrus calleryana,"18",-80.735522107506327,35.089676750909824
"158640",1 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"6",-80.769947326067594,35.104402598778677
"158639",2310 TARLETON TWINS TR,Callery pear,Pyrus calleryana,"12",-80.745043395717460,35.077071966276016
"158636",1813 WATLINGTON DR,Callery pear,Pyrus calleryana,"13",-80.738328047099927,35.100703978638116
"158617",1056 DOOLEY DR,Callery pear,Pyrus calleryana,"2",-80.713254808722581,35.201927055402159
"158607",7942 LATCHINGTON CT,Callery pear,Pyrus calleryana,"11",-80.707677526698930,35.205474740553257
"158562",9527 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.759292383245537,35.078597190012793
"158561",4754 WYNDFIELD LN,Callery pear,Pyrus calleryana,"15",-80.761724933005723,35.081910762953946
"158553",3517 PROVIDENCE MANOR RD,Callery pear,Pyrus calleryana,"15",-80.748016989435129,35.094102236032462
"158549",3720 PROVIDENCE MANOR RD,Callery pear,Pyrus calleryana,"14",-80.749750314308542,35.097390602569781
"158542",6103 TYVOLA CENTRE DR,Callery pear,Pyrus calleryana,"6",-80.911077887403991,35.164618723755957
"158539",6312 DEEP FOREST LN,Callery pear,Pyrus calleryana,"10",-80.956539727047442,35.267896896782503
"158537",12319 LANDING GREEN DR,Callery pear,Pyrus calleryana,"19",-80.798588616011614,35.035067831967396
"158523",2757 WESTERWOOD VILLAGE DR,Callery pear,Pyrus calleryana,"4",-80.954960533630128,35.250269249464964
"158520",1323 NIAGARA CR,Callery pear,Pyrus calleryana,"8",-80.934658781893063,35.263870088964516
"158516",6609 RAIN CREEK WY,Callery pear,Pyrus calleryana,"9",-80.791341960228678,35.299396100685605
"158511",9230 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.761581419786921,35.082878971266005
"158510",2317 QUEENSLAND DR,Callery pear,Pyrus calleryana,"12",-80.767442325748235,35.101738039319343
"158509",9507 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"6",-80.767047689853683,35.078907434699907
"158508",9428 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"11",-80.767243726093184,35.079412205972829
"158482",11918 PARKS FARM LN,Callery pear,Pyrus calleryana,"14",-80.810941286240137,35.044889101093268
"158465",9422 RIDGEFOREST DR,Callery pear,Pyrus calleryana,"3",-80.814516931600679,35.022742817715077
"158461",5116 ROLLING OAK LN,Callery pear,Pyrus calleryana,"10",-80.712448963281275,35.193086293828699
"158456",5415 MAPLEWOOD LN,Callery pear,Pyrus calleryana,"12",-80.716632045595290,35.198691321367498
"158445",1111 WORCASTER PL,Callery pear,Pyrus calleryana,"10",-80.778399839130572,35.175489168169143
"158444",9524 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"12",-80.767130251907233,35.078656886435063
"158438",2737 WOODCHUCK RD,Callery pear,Pyrus calleryana,"11",-80.736204335926942,35.088671018397605
"158436",9239 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"15",-80.761388971977993,35.082698723704965
"158425",7301 WESTCOTT TR,Callery pear,Pyrus calleryana,"6",-80.766585851789429,35.123083044342884
"158392",9035 TOUCHSTONE LN,Callery pear,Pyrus calleryana,"10",-80.696599858641108,35.215828247373082
"158379",6506 OLD MEADOW RD,Callery pear,Pyrus calleryana,"16",-80.684894290122926,35.206435044514123
"158363",3801 PROVIDENCE PLANTATION LN,Callery pear,Pyrus calleryana,"10",-80.754732208979348,35.094141188612802
"158354",9249 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"10",-80.761346389655174,35.082507138431467
"158344",2751 BRIAR RIDGE DR,Callery pear,Pyrus calleryana,"14",-80.737994554739856,35.097297953134344
"158336",8907 FUSCHIA CT,Callery pear,Pyrus calleryana,"13",-80.713395094652938,35.246974989943070
"158319",6116 DONNA DR,Callery pear,Pyrus calleryana,"9",-80.750327034440829,35.268647355259610
"158305",10437 KENLAUREN TR,Callery pear,Pyrus calleryana,"13",-80.867625536049204,35.098081188020252
"158303",3328 BIRNEN DR,Callery pear,Pyrus calleryana,"17",-80.854067774440082,35.099886641671517
"158285",2713 BLACK CHERRY DR,Callery pear,Pyrus calleryana,"6",-80.796571072694647,35.300221830828377
"158276",1223 BEARMORE DR,Callery pear,Pyrus calleryana,"11",-80.763436215858093,35.163806195144566
"158264",2942 WINGHAVEN LN,Callery pear,Pyrus calleryana,"10",-80.854447432370065,35.107902439076838
"158261",5111 EQUIPMENT DR,Callery pear,Pyrus calleryana,"13",-80.795344010439578,35.278921001129824
"158258",7921 TURQUOISE DR,Callery pear,Pyrus calleryana,"14",-80.713747234240358,35.246437293227110
"158230",1602 MARIBEL AV,Callery pear,Pyrus calleryana,"6",-80.857633883817329,35.258359715955343
"158224",935 GREENTREE DR,Callery pear,Pyrus calleryana,"14",-80.807107557548406,35.166341888909109
"158207",1341 FOX RUN DR,Callery pear,Pyrus calleryana,"19",-80.758373692693780,35.165745729505709
"158187",1323 NIAGARA CR,Callery pear,Pyrus calleryana,"4",-80.934648504031458,35.263787458369301
"158164",1829 KILMORY TR,Callery pear,Pyrus calleryana,"14",-80.760804534874467,35.098538476248081
"158162",7824 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"10",-80.852357246833520,35.087794228390514
"158158",10705 SUMMITT TREE CT,Callery pear,Pyrus calleryana,"8",-80.824441798712229,35.062617605613582
"158154",1016 LAUREL PARK LN,Callery pear,Pyrus calleryana,"11",-80.761400477082731,35.097719383846275
"158151",2411 HOUSTON BRANCH RD,Callery pear,Pyrus calleryana,"16",-80.745536582122341,35.089087845963164
"158134",11608 PARKS FARM LN,Callery pear,Pyrus calleryana,"14",-80.815452855941430,35.046560927467041
"158123",6111 JOSHUA TREE CT,Callery pear,Pyrus calleryana,"14",-80.710156736867745,35.212116728255310
"158119",9511 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"6",-80.767004642363744,35.078738146160177
"158112",9443 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.760343015828639,35.079792934601713
"158107",3131 OLD BARN RD,Callery pear,Pyrus calleryana,"11",-80.740275285043680,35.092122678477210
"158106",3300 PLANTATION RD,Callery pear,Pyrus calleryana,"15",-80.743478447361241,35.091409062924363
"158103",4922 RIVERGREEN LN,Callery pear,Pyrus calleryana,"16",-80.712099187502290,35.187783579918069
"158099",9002 CASTLEBAY DR,Callery pear,Pyrus calleryana,"14",-80.814192201268241,35.029842552357280
"158089",9414 SQUIRREL HOLLOW LN,Callery pear,Pyrus calleryana,"12",-80.767152364197230,35.080395679891453
"158084",7207 WINGSTONE LN,Callery pear,Pyrus calleryana,"9",-80.781845041592774,35.296820075969940
"158081",3906 ASTER DR,Callery pear,Pyrus calleryana,"16",-80.715993691170780,35.178679323372322
"158074",932 SYDNEY DR,Callery pear,Pyrus calleryana,"11",-80.767317136953181,35.103550518415290
"158069",3215 PLANTATION RD,Callery pear,Pyrus calleryana,"20",-80.743164514933767,35.091219328954395
"158060",6715 FAIRVIEW RD,Callery pear,Pyrus calleryana,"16",-80.828428329739296,35.147856320358358
"158057",8812 CASTLEBAY DR,Callery pear,Pyrus calleryana,"17",-80.816197749011593,35.028443319642875
"158055",3318 PLANTATION RD,Callery pear,Pyrus calleryana,"16",-80.743968049235789,35.092446480986609
"158053",5801 MOSS SPRING RD,Callery pear,Pyrus calleryana,"12",-80.745494019863457,35.083468116677928
"158024",2831 HEATHER GLEN LN,Callery pear,Pyrus calleryana,"13",-80.915328903095769,35.246672365979279
"158019",5401 GREEN MOSS LN,Callery pear,Pyrus calleryana,"17",-80.916283587053329,35.248121872841743
"158002",1148 ROBINHOOD CR,Callery pear,Pyrus calleryana,"14",-80.714883266076825,35.200073883693271
"157984",2420 HIGH RIDGE RD,Callery pear,Pyrus calleryana,"10",-80.749641543537862,35.082429916422235
"157983",2307 BEAUCATCHER LN,Callery pear,Pyrus calleryana,"14",-80.745852451200975,35.080798166195329
"157979",7310 KENNINGTON CT,Callery pear,Pyrus calleryana,"8",-80.764012447678169,35.116617080025712
"157976",3527 MILL POND RD,Callery pear,Pyrus calleryana,"13",-80.816473550781879,35.131727295828021
"157972",6801 BURLWOOD RD,Callery pear,Pyrus calleryana,"13",-80.763538981141679,35.154289713289494
"157969",8431 BURNT UMBER DR,Callery pear,Pyrus calleryana,"14",-80.716462864075936,35.248671638397873
"157952",5711 PROVIDENCE COUNTRY CLUB DR,Callery pear,Pyrus calleryana,"10",-80.777516353223959,35.044032113401933
"157911",8008 KERRYBROOK CR,Callery pear,Pyrus calleryana,"1",-80.961247234832513,35.249841545665120
"157907",11731 APLEBY LN,Callery pear,Pyrus calleryana,"13",-80.813561496099865,35.043687191812666
"157901",11814 PARKS FARM LN,Callery pear,Pyrus calleryana,"16",-80.813283396226893,35.044903002645455
"157884",1 PINEVILLE-MATTHEWS RD,Callery pear,Pyrus calleryana,"6",-80.768107204410313,35.105397337968448
"157863",9800 HIGHLANDS CROSSING DR,Callery pear,Pyrus calleryana,"7",-80.827376697733413,35.022103780574000
"157839",1701 WILMORE DR,Callery pear,Pyrus calleryana,"16",-80.865046621099367,35.218075571617000
"157832",7932 TURQUOISE DR,Callery pear,Pyrus calleryana,"13",-80.713668978772901,35.245789079357465
"157817",2726 KNAPDALE LN,Callery pear,Pyrus calleryana,"11",-80.811768457295287,35.131170994457662
"157812",7921 TURQUOISE DR,Callery pear,Pyrus calleryana,"15",-80.713676814852121,35.246238193089034
"157775",1900 EMERYWOOD DR,Callery pear,Pyrus calleryana,"17",-80.867600656425893,35.150166482760660
"157774",6403 CROWNVISTA DR,Callery pear,Pyrus calleryana,"8",-80.776707132423937,35.380729789875680
"157769",2702 BIRNEN DR,Callery pear,Pyrus calleryana,"14",-80.858232235035686,35.104881477347170
"157762",5818 WESTPARK DR,Callery pear,Pyrus calleryana,"18",-80.889463644195189,35.157856139029860
"157759",300 ROBMONT RD,Callery pear,Pyrus calleryana,"3",-80.782550215501601,35.159657737793459
"157751",5920 BROOKHAVEN RD,Callery pear,Pyrus calleryana,"21",-80.864637158005337,35.149827205475255
"157747",1003 TYVOLA RD,Callery pear,Pyrus calleryana,"11",-80.879956379805066,35.165600234458097
"157736",1200 SQUIRE DR,Callery pear,Pyrus calleryana,"14",-80.765307660119447,35.164590621068470
"157727",11706 FERNHURST LN,Callery pear,Pyrus calleryana,"13",-80.815817960678842,35.044232797724099
"157719",12512 THREE LAKES DR,Callery pear,Pyrus calleryana,"10",-80.792588689835597,35.038633503047969
"157701",12512 THREE LAKES DR,Callery pear,Pyrus calleryana,"12",-80.792082584499070,35.038884292658530
"157694",2709 KENDRICK AV,Callery pear,Pyrus calleryana,"8",-80.830902420220539,35.280703945225213
"157674",6702 MONTEZUMA TL,PEAR SPP,PYRUS SPP,"7",-80.715541270591444,35.224462962319897
"157666",1307 SPRINGMONT LN,Callery pear,Pyrus calleryana,"10",-80.917877318631497,35.267191149256050
"157665",6205 WHITEWATER DR,Callery pear,Pyrus calleryana,"2",-80.931079286703934,35.253643301576560
"157662",5707 ALL SAINTS LN,Callery pear,Pyrus calleryana,"22",-80.848602432106787,35.094904302545686
"157626",6600 HARDEE COVE CT,Callery pear,Pyrus calleryana,"16",-80.699461333233657,35.205025362544824
"157622",8405 MARKET HOUSE LN,Callery pear,Pyrus calleryana,"19",-80.702553339299044,35.207379078578846
"157615",5807 FALSTAFF DR,Callery pear,Pyrus calleryana,"22",-80.700998997076880,35.217019583673590
"157587",9522 RIDGEFOREST DR,Callery pear,Pyrus calleryana,"4",-80.815563368764316,35.023676304665038
"157554",3313 PLANTATION RD,Callery pear,Pyrus calleryana,"10",-80.744446723946183,35.091521137405493
"157541",5612 ROCKY TRAIL CT,Callery pear,Pyrus calleryana,"11",-80.742145937202338,35.082694964202368
"157537",6308 WIND RIDGE DR,Callery pear,Pyrus calleryana,"16",-80.825361254264166,35.077890948492907
"157515",7424 HONEY FLOWER PL,Callery pear,Pyrus calleryana,"12",-80.958191281677003,35.267555418533668
"157485",8207 DUXBURY CT,Callery pear,Pyrus calleryana,"12",-80.725717515242394,35.183688192414671
"157468",120 GLEN OAKS RD,Callery pear,Pyrus calleryana,"8",-80.785413402298460,35.160165935619297
"157458",6600 HARDEE COVE CT,Callery pear,Pyrus calleryana,"11",-80.699823288740092,35.205355156735706
"157454",6219 CARMEL RD,Callery pear,Pyrus calleryana,"4",-80.843689096065603,35.092473981430892
"157438",6764 BENNING WOOD DR,Callery pear,Pyrus calleryana,"18",-80.769985991921331,35.116937088811817
"157420",6312 WOODTHRUSH DR,Callery pear,Pyrus calleryana,"17",-80.714559856643504,35.216374871889833
"157408",1413 CHIMNEY ROCK CT,Callery pear,Pyrus calleryana,"9",-80.780881568180646,35.298072654440752
"157388",3201 TYVOLA RD,Callery pear,Pyrus calleryana,"17",-80.856198491910348,35.158184233886558
"157370",1109 LAUREL PARK LN,Callery pear,Pyrus calleryana,"17",-80.762374889368346,35.098404793681489
"157359",2704 PROVIDENCE SPRING LN,Callery pear,Pyrus calleryana,"9",-80.753577880816835,35.093814546393155
"157350",12339 LANDING GREEN DR,Callery pear,Pyrus calleryana,"12",-80.797952953861682,35.034710898706457
"157346",3300 PLANTATION RD,Callery pear,Pyrus calleryana,"12",-80.743709008481616,35.091576036646345
"157341",3300 PLANTATION RD,Callery pear,Pyrus calleryana,"14",-80.743895579094215,35.091999965011254
"157339",4725 WYNDFIELD LN,Callery pear,Pyrus calleryana,"14",-80.762707753839152,35.081985075596734
"157330",7907 SUNNYVALE LN,Callery pear,Pyrus calleryana,"11",-80.857436998969050,35.124950994202230
"157303",9523 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"13",-80.767104687101337,35.078300713718626
"157296",2225 FREEDOM DR,Callery pear,Pyrus calleryana,"10",-80.877253306822794,35.233514068471280
"157295",516 ALDEBOROUGH LN,Callery pear,Pyrus calleryana,"14",-80.757384904627187,35.122813699066484
"157294",10208 KATELYN DR,Callery pear,Pyrus calleryana,"11",-80.777884396641241,35.352365284393869
"157288",1439 WINDY RIDGE RD,Callery pear,Pyrus calleryana,"6",-80.766948336934547,35.098186492163585
"157284",15323 WYNDHAM OAKS DR,Callery pear,Pyrus calleryana,"6",-80.837185894574105,35.040163300065984
"157266",9324 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"8",-80.761201315239404,35.081129571256838
"157264",5018 HARRI ANN DR,Callery pear,Pyrus calleryana,"11",-80.706134230335238,35.195826969492614
"157239",6132 TRIPP PL,Callery pear,Pyrus calleryana,"13",-80.830250936234961,35.065474821102804
"157232",6823 MAHOGANY WOODS DR,Callery pear,Pyrus calleryana,"8",-80.851269486132580,35.139736086974118
"157216",6211 UPAS LN,Callery pear,Pyrus calleryana,"11",-80.705359638934652,35.215917977665491
"157199",6913 DANIEL LN,Callery pear,Pyrus calleryana,"9",-80.940775941579332,35.245287528901315
"157166",2924 STARNES RD,Callery pear,Pyrus calleryana,"11",-80.957370281378843,35.249393753626812
"157164",7201 MACFARLANE BV,Callery pear,Pyrus calleryana,"14",-80.768576519395367,35.286837785537109
"157156",3201 TYVOLA RD,Callery pear,Pyrus calleryana,"14",-80.852964169040050,35.156846372220251
"157148",3609 TRAILER DR,Callery pear,Pyrus calleryana,"14",-80.822746164723682,35.275510921442908
"157139",6907 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"15",-80.765610875348585,35.155381678068508
"157132",9613 VINCA CR,Callery pear,Pyrus calleryana,"8",-80.725466391624366,35.298449546110227
"157115",4501 MULLENS FORD RD,Callery pear,Pyrus calleryana,"10",-80.805481075923524,35.142625953703075
"157100",8527 BURNT UMBER DR,Callery pear,Pyrus calleryana,"16",-80.714714737987322,35.248786087539493
"157097",3401 MILL POND RD,Callery pear,Pyrus calleryana,"7",-80.818203943447443,35.133535859542008
"157085",3501 HIGHVIEW RD,Callery pear,Pyrus calleryana,"20",-80.826172659998946,35.134655142636532
"157084",10701 SUMMITT TREE CT,Callery pear,Pyrus calleryana,"13",-80.824537181343359,35.062561803504366
"157080",1433 FOX RUN DR,Callery pear,Pyrus calleryana,"12",-80.756026136763623,35.165331014213862
"157079",5715 N GRAHAM ST,Callery pear,Pyrus calleryana,"2",-80.796962666854640,35.292690022236826
"157052",6300 DOUGHERTY DR,Callery pear,Pyrus calleryana,"8",-80.753360824618838,35.278377011953218
"157012",15323 WYNDHAM OAKS DR,Callery pear,Pyrus calleryana,"6",-80.837207519398675,35.040076810094597
"157011",2721 BOTANY ST,Callery pear,Pyrus calleryana,"16",-80.861831159135562,35.261776226506768
"157010",340 E 16TH ST,Callery pear,Pyrus calleryana,"12",-80.826870657277738,35.233921444319876
"156990",6710 WILLIAM HARRY CT,Callery pear,Pyrus calleryana,"8",-80.761205439695388,35.156140159003073
"156978",5815 CARMEL RD,Callery pear,Pyrus calleryana,"4",-80.838941789840987,35.097891838175642
"156968",1331 CHADSFORD PL,Callery pear,Pyrus calleryana,"12",-80.813125955773614,35.181271531677915
"156944",2501 LYTHAM DR,Callery pear,Pyrus calleryana,"16",-80.863323563816351,35.114944844792177
"156939",1509 WHISNANT ST,Callery pear,Pyrus calleryana,"11",-80.845275622083236,35.246422778678827
"156886",5020 MORROWICK RD,Callery pear,Pyrus calleryana,"20",-80.810417415392450,35.114726981737874
"156874",9215 LEXHAM LN,Callery pear,Pyrus calleryana,"7",-80.823972044211430,35.081416604001447
"156872",1837 W W T HARRIS BV,Callery pear,Pyrus calleryana,"7",-80.778448902110014,35.317037445183111
"156865",6928 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"12",-80.765399822276009,35.155062160906830
"156849",3111 BIRNEN DR,Callery pear,Pyrus calleryana,"5",-80.853503248157153,35.101300932210656
"156814",5131 LINDSTROM DR,Callery pear,Pyrus calleryana,"12",-80.837750054876494,35.106110299521575
"156779",5328 HAYBRIDGE RD,Callery pear,Pyrus calleryana,"9",-80.799115760544851,35.314843424284632
"156774",5809 MOSS SPRING RD,Callery pear,Pyrus calleryana,"15",-80.745249683899388,35.084683471543606
"156763",8204 SARDISCROFT RD,Callery pear,Pyrus calleryana,"13",-80.760499168833348,35.130424236893582
"156709",9020 SOUTH BV,Callery pear,Pyrus calleryana,"11",-80.883405595551366,35.113863817039459
"156682",2924 STARNES RD,Callery pear,Pyrus calleryana,"12",-80.957404512518551,35.249450303211127
"156678",5401 GREEN MOSS LN,Callery pear,Pyrus calleryana,"16",-80.916254778278713,35.248067924780962
"156649",12517 DARBY CHASE DR,Callery pear,Pyrus calleryana,"10",-80.770741202503615,35.038390155999735
"156647",3313 RAVENCLIFF DR,Callery pear,Pyrus calleryana,"12",-80.817325402099456,35.113231524876326
"156644",7720 MOUNT HOLLY RD,Callery pear,Pyrus calleryana,"14",-80.936075215009879,35.279827057138036
"156615",9032 UNIVERSITY CITY BV,Callery pear,Pyrus calleryana,"20",-80.732752119734798,35.300364219175876
"156602",3500 MILL POND RD,Callery pear,Pyrus calleryana,"12",-80.817385680133029,35.132316557409496
"156577",9020 GANDER DR,Callery pear,Pyrus calleryana,"12",-80.809898886449105,35.044861085338191
"156564",12008 PARKS FARM LN,Callery pear,Pyrus calleryana,"15",-80.809924760824742,35.045426244675518
"156548",4421 LENOX HILL PL,Callery pear,Pyrus calleryana,"9",-80.777715798014782,35.359857571461568
"156529",9320 TIMBERLINE RD,Callery pear,Pyrus calleryana,"14",-80.871608176686777,35.111340868796098
"156521",2813 KENDRICK AV,Callery pear,Pyrus calleryana,"10",-80.833087482109022,35.280827882691426
"156503",1800 W MOREHEAD ST,Callery pear,Pyrus calleryana,"18",-80.869182475234595,35.230511379942619
"156483",8342 BRIARGATE RD,Callery pear,Pyrus calleryana,"8",-80.723625918355538,35.185769376525293
"156475",717 SWEETGUM LN,Callery pear,Pyrus calleryana,"15",-80.770572000482289,35.159225091390297
"156466",15127 ROTHESAY DR,Callery pear,Pyrus calleryana,"11",-80.856633747547860,35.042316475889145
"156458",10300 ROUGEMONT LN,Callery pear,Pyrus calleryana,"4",-80.835265795425769,35.071347914130051
"156435",6318 TRIPP PL,Callery pear,Pyrus calleryana,"18",-80.827952090931348,35.065651234007987
"156405",7031 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"15",-80.766809984219179,35.154480291655133
"156401",5744 BELLECHASSE ST,Callery pear,Pyrus calleryana,"4",-80.834178143557494,35.133579695897353
"156381",5050 GIBBONS LINK RD,Callery pear,Pyrus calleryana,"5",-80.818909776642286,35.312689853670378
"156373",5400 MIRABELL RD,Callery pear,Pyrus calleryana,"14",-80.797005872304013,35.131052698876928
"156345",5711 PROVIDENCE COUNTRY CLUB DR,Callery pear,Pyrus calleryana,"8",-80.777225414322501,35.044129462340699
"156342",3242 MOUNTAINBROOK RD,Callery pear,Pyrus calleryana,"15",-80.825359843654681,35.137491569023894
"156306",4801 STATESVILLE RD,Callery pear,Pyrus calleryana,"4",-80.835915918663858,35.284976156797086
"156301",3100 PLANTATION RD,Callery pear,Pyrus calleryana,"16",-80.740859800861728,35.090469298166532
"156298",3313 PLANTATION RD,Callery pear,Pyrus calleryana,"8",-80.744013978238655,35.091634153002687
"156297",3334 PLANTATION RD,Callery pear,Pyrus calleryana,"16",-80.744240171783190,35.093318576931964
"156290",4754 WYNDFIELD LN,Callery pear,Pyrus calleryana,"13",-80.761327387659065,35.081726005056602
"156286",201 WILBY DR,Callery pear,Pyrus calleryana,"8",-80.766407245542453,35.133885582158278
"156265",1700 FREEDOM DR,Callery pear,Pyrus calleryana,"16",-80.868785592412948,35.230616349488592
"156254",1543 RUMSTONE LN,Callery pear,Pyrus calleryana,"9",-80.781113414002874,35.299876237781625
"156217",1106 AMARILLO DR,Callery pear,Pyrus calleryana,"15",-80.780226271117741,35.288616596547392
"156189",3225 MILL POND RD,Callery pear,Pyrus calleryana,"9",-80.819450622628892,35.134671043314825
"156179",3601 GUSTAR CT,Callery pear,Pyrus calleryana,"8",-80.731017745270933,35.178577492969936
"156177",2535 TATTERSALL DR,Callery pear,Pyrus calleryana,"9",-80.858570708515899,35.128869983119550
"156163",1609 BURNLEY RD,Callery pear,Pyrus calleryana,"12",-80.871876577001728,35.150034655630257
"156117",5813 DONEGAL DR,Callery pear,Pyrus calleryana,"7",-80.767537300434810,35.178234975602400
"156108",6420 CARMEL RD,Callery pear,Pyrus calleryana,"7",-80.844740348204027,35.089618367313413
"156096",8920 ARBOR GLEN LN,Callery pear,Pyrus calleryana,"3",-80.852328240289665,35.107775376572000
"156083",9238 DEER SPRING LN,Callery pear,Pyrus calleryana,"6",-80.855013465360585,35.104700257333754
"156081",6709 HONORS CT,Callery pear,Pyrus calleryana,"14",-80.851458620804650,35.121903645086711
"156079",3149 LAUREN GLEN RD,Callery pear,Pyrus calleryana,"15",-80.813959835359270,35.114364553418646
"156060",5008 MORROWICK RD,Callery pear,Pyrus calleryana,"20",-80.810563443425508,35.114835492376834
"156048",200 REGENCY EXECUTIVE PARK DR,Callery pear,Pyrus calleryana,"18",-80.897638437704288,35.152164843229983
"156043",3312 SHARON RD,Callery pear,Pyrus calleryana,"14",-80.821770764237868,35.166888570994267
"156039",1336 S GRAHAM ST,Callery pear,Pyrus calleryana,"18",-80.859724039202518,35.221090564337260
"156036",6928 ROLLINGRIDGE DR,Callery pear,Pyrus calleryana,"14",-80.765424858893226,35.154643783218368
"156023",4216 BLACK SYCAMORE DR,Callery pear,Pyrus calleryana,"11",-80.822901561339961,35.114286289390272
"156002",11909 MOURNING DOVE LN,Callery pear,Pyrus calleryana,"10",-80.756664681282416,35.360623703128169
"155995",8500 NETHERFIELD CT,Callery pear,Pyrus calleryana,"14",-80.815931882038129,35.027173900320015
"155994",11921 PARKS FARM LN,Callery pear,Pyrus calleryana,"6",-80.811433806371042,35.044864388813032
"155985",2811 BIRNEN DR,Callery pear,Pyrus calleryana,"10",-80.856829029188049,35.104482516442395
"155972",401 S GARDNER AV,Callery pear,Pyrus calleryana,"9",-80.866590577329134,35.244216379358470
"155956",4601 SUNSET RD,Callery pear,Pyrus calleryana,"2",-80.850102114676957,35.307337868859555
"155949",9148 SANDBURG AV,Callery pear,Pyrus calleryana,"3",-80.731639223644308,35.299264853397680
"155941",7201 MACFARLANE BV,Callery pear,Pyrus calleryana,"11",-80.768375138959726,35.286609430434218
"155934",8527 BURNT UMBER DR,Callery pear,Pyrus calleryana,"15",-80.714761825616208,35.248508025374655
"155928",9530 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.759483591942612,35.078599735204051
"155918",2414 MAYNARD RD,Callery pear,Pyrus calleryana,"17",-80.742158825884943,35.093023569563520
"155916",3301 HIGH RIDGE RD,Callery pear,Pyrus calleryana,"6",-80.759031007723181,35.090288978479471
"155904",9249 HAMPTON OAKS LN,Callery pear,Pyrus calleryana,"12",-80.761302160686753,35.082239261895900
"155902",9428 WOOD VALLEY LN,Callery pear,Pyrus calleryana,"11",-80.767173357767746,35.079571337661221
"155887",3201 TYVOLA RD,Callery pear,Pyrus calleryana,"13",-80.856718640794341,35.158399505421961
"155884",3426 STONEMARSH CT,Callery pear,Pyrus calleryana,"14",-80.798004470994613,35.315632636059689
"155881",2600 LORI LN,Callery pear,Pyrus calleryana,"22",-80.806900866561534,35.128730358282148
